,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8
POLG,7.64014703164446e-06,1.06332837301735e-08,6.79161947027831e-10,0.164861479384836,0.175725328836189,0.00206306921014589,7.86642771041223e-15,0.175097434422382
FANCI,8.63583952345438e-06,2.92024491126981e-06,2.87846135274518e-101,0.0225644922171879,0.420057808066184,0.00125199510635285,1.15465261092632e-90,0.0804874641841616
ABHD2,1.51326462673971e-11,2.52277238313338e-12,1.20715193240679e-22,0.158567061409363,0.690409526420768,0.492707188468248,0.144187289565045,0.00264628114262759
DET1,0.212826916457353,0.00219076239443038,0.183993795052666,0.0479611679379473,0.487923144769193,0.019644575729344,0.0588027011953908,0.0209614849806762
MFGE8,1.80700218039694e-12,0.00242920849483038,2.50457774400156e-16,1.1669881569895e-07,0.977681284831171,0.00295160422075467,7.90834190800499e-16,0.189040231804828
ZNF710,0.513065814424963,0.000764424342307409,1.34967802371509e-79,0.0174425086891754,0.492904499761101,0.0632231494927269,2.53634590111254e-30,0.00223063008159913
UNC45A,0.00792715909898657,2.30675030890312e-22,2.62099619509177e-05,0.193374728783667,0.242332607123394,0.841504329996772,2.77882370242528e-06,0.00876978638307583
MCTP2,9.827789199908e-09,8.07940563964791e-13,5.71344014728357e-117,2.96742658263097e-25,3.33107325863211e-62,6.40208507394285e-30,2.41594012127279e-178,0.00835572296380986
FURIN,1.01005892381634e-17,2.52381943590916e-11,1.24592482473183e-24,0.539340964247017,9.15805064308179e-49,0.207021603237609,3.99222093573838e-33,3.92088984209255e-05
IQGAP1,8.17374168358482e-18,4.99343921044164e-55,7.80441852336717e-16,1.4827202040707e-19,1.35370721767238e-11,6.64369000505229e-07,3.62297966738256e-05,0.00118181578108183
CRTC3,0.331946519968697,6.95055757873156e-15,0.0318447889973462,0.0374227224683462,8.02918879692826e-07,1.25517384522064e-08,0.117186461001766,0.000526386680117885
EFTUD1,0.440953413639669,4.1470856425483e-07,0.564058647536242,0.0858966346135518,0.46639386043668,0.883639001821369,0.212381292414212,0.170648249463888
SEC11A,1.13246879627964e-13,2.33635480669874e-25,5.15849220806503e-05,0.000905002646280413,5.55239077485245e-11,0.162742742118406,0.000623260164066363,0.00371034329790382
GLYR1,0.120220948081864,1.10926869128227e-33,3.91607532944772e-05,0.232822902094606,0.065144908144823,0.778379751153157,6.21661070147833e-05,9.68039128127029e-05
PMM2,0.427201802607931,2.49762815676654e-57,0.0382154200635435,1.82333423759423e-06,0.493803551290097,0.176489652634294,0.000182386103053302,0.00794573268954758
SLC5A2,0.282275668309681,1.54062457735699e-41,0.391967557938242,0.262095373206546,0.121151873120246,0.909131555427451,2.40921963055065e-05,0.0761508218673286
ITGAX,5.78254529221477e-08,1.580295280033e-32,0,1.14171370248331e-37,2.45185737435058e-42,5.29982317731968e-34,7.06427462380398e-21,4.57119930113558e-19
C16orf58,0.000297795056501044,7.52707676612168e-36,0.719329949292139,0.981578685639636,0.254927577946515,0.0608615430113209,2.31658969530271e-07,0.0015482676070909
ARMC5,0.482793690336704,7.21444808451164e-07,0.0126255880723973,0.000142804981727663,0.272989392600349,0.00945986949008305,0.0876622103040229,0.173929355182126
PARN,0.00737858649721309,8.80409971254698e-17,2.43118427014084e-09,0.514999083661732,0.176407361854893,0.27476395750767,0.000100859713937044,0.00116864854961052
FTO,0.520177205001906,9.42302656244697e-14,0.00139838972578396,0.62480141129565,8.79266401707622e-12,0.0161207019401609,0.0279478627926048,0.0272294072455942
UQCRC2,0.000448399240642993,9.75036203928665e-24,0.0378543369457875,0.236017748966786,0.000442871688973445,0.885291226796662,0.000123749934897268,0.00468827789386753
CDR2,8.0784033652629e-16,2.23254439692219e-05,2.68811412401345e-16,0.292656056072921,7.0160688082574e-19,0.471768491448376,0.006825189752603,0.740040016208201
IGSF6,1.57166580513815e-19,7.26978863518293e-44,0,1.22726911895464e-07,3.24906202036232e-51,1.26204665553738e-20,3.97789679725418e-237,2.21434250718004e-24
ARHGAP17,7.70874962761189e-137,3.5181221098589e-34,0.000167087577100652,1.162257961896e-33,4.03181641477544e-08,5.2573939073371e-10,1.5923410922201e-13,1.4400272700776e-14
DHX38,0.0461863332880383,7.35246019579936e-11,0.0083720325353519,0.951646067107773,0.203178492650827,0.357328026269616,2.94295953778787e-05,0.00216006406633458
TXNL4B,0.206550256493537,2.39883474705741e-05,2.04598205570151e-06,0.0960188169382721,0.0460397243141911,0.0296419797385969,5.6823394909435e-05,0.0527965504952181
ZFHX3,1.42919289171835e-05,1.00809824411502e-05,1.70281445297352e-134,0.453134561121258,5.77291396849617e-16,0.0785427576984381,5.08455662241425e-47,6.27177817091403e-05
CPNE2,3.17573278994564e-18,4.91568016044921e-10,0.000126587413612051,6.98007019037603e-08,0.103846332002916,0.0375924389089208,2.46949627641406e-14,0.130716546588962
NLRC5,1.204971155756e-71,3.70699887612443e-102,2.40954539546123e-101,1.14286577909223e-05,0.000542922677060473,0.000240998204075205,1.09142096253434e-110,4.67195551303126e-25
KATNB1,3.33734184733001e-07,1.8040953721668e-13,4.70761147443195e-07,0.0401294146860077,0.00603049120292732,0.564422123120065,1.45611508965177e-13,0.0124252944907143
KIFC3,2.1403174547742e-06,0.00111531197890811,8.4356688925669e-79,9.83563905145206e-09,7.78810787581928e-07,0.0674399820916592,1.61316053948663e-16,0.529774118532612
NUDT7,0.00198630330936271,0.108941211893637,0.000424010581525995,0.0708253626931896,0.000413280454249741,0.954494681808152,6.87761264504052e-06,7.14533950757472e-05
GCSH,0.443811863267496,8.69313094089671e-28,0.000482848745303521,0.145251709031025,0.000157992451637103,0.402637129153839,0.203585846258507,0.022298411328071
CMTM3,5.63183581444491e-72,3.807106510219e-39,2.8375168346806e-06,0.694662731725095,1.23089836726279e-10,0.358343477062116,0.000635397847905003,5.49165377595365e-05
MAP1LC3B,0.131681576201825,2.45453354204728e-62,7.53930999252656e-05,0.860290861057735,0.20986403405107,1.95052130360175e-12,0.0257867037692394,1.28733843974349e-08
MBTPS1,0.433687635056281,5.05725519851692e-48,7.07928979847074e-06,0.742160943204427,0.00824550438369825,0.417212049489284,0.000574619623639752,0.0931977923578865
ZCCHC14,4.63693518413646e-06,0.0105755847814487,7.29555851132383e-05,0.56615011407287,0.381040798394919,3.97498771895679e-07,2.25935333368567e-06,0.512377135116154
TLDC1,0.0226635944245237,0.142223907530527,0.00172765139483177,9.72375981264007e-06,0.00302691917725497,0.152399989206134,1.77334157476888e-07,0.347145707390502
IRF8,0,2.5754302662783e-48,3.40694146728664e-148,1.58438619869309e-164,1.41230794279492e-125,3.83938302777101e-107,1.25446575645853e-174,1.37886876257263e-198
RHOT2,0.00135133814526695,1.6924757023178e-62,6.24618367429131e-05,0.418243352411975,0.489362122195287,0.0010707544557241,0.00110006691962783,0.0181173396739533
ZSCAN32,0.406260418064494,1.4749102829479e-13,0.121854671711153,0.80971208569197,0.252942449432033,0.317687639714253,0.00361931751035411,0.791356287194365
RPS2,1.1906978742984e-22,1.79132648541278e-172,2.19182521568671e-07,0.0401908646866346,9.53005599341836e-07,9.03394709279238e-11,2.11014377328903e-10,0.0115663596940496
NDUFB10,5.02966519158235e-07,3.45788181388116e-40,0.00205570080599505,0.339668879009614,0.530527619191135,0.374830037320108,1.87002494155926e-07,0.00510426699515578
PDPK1,0.0483174631759984,9.89998729723352e-25,0.804470833191514,9.97799240366573e-24,0.0850164227473043,7.69094305289914e-05,0.000296463038495623,0.186976830366159
TIGD7,0.00504263398170975,0.000972206107362613,0.523906610260947,0.291925027936299,0.336948770311113,0.40641052037094,0.199096096804959,0.0322880662210955
DEF8,6.50443445720421e-22,5.62556553735214e-44,2.31326191997382e-10,0.00118659287711051,0.00978789671306107,0.000131018809135082,5.97822010192038e-27,8.35303787815971e-08
TCF25,0.884881345454194,4.76739435021151e-46,0.385856815954148,0.440952726081091,0.0295167864609471,0.0107335937546262,0.00243744273901809,0.0145691254496164
GALNS,0.182071830058009,5.82457109124761e-10,1.22838821640447e-07,0.169587149861739,0.169931268634668,0.157024051285601,0.102669673051499,0.71394886754532
GAS8,0.0238054829977393,0.00466829858909874,0.0659360090669745,0.859533761109453,0.478890320245823,0.57277286196501,2.57817433665762e-06,0.643510915153288
MED9,0.550918525645083,0.0244475003716695,0.0448676835108626,0.0793220275082399,0.106302634325843,0.486900701943597,0.020119127357509,0.167811427413483
NCOR1,0.0114728139516155,3.18079436358553e-56,8.75514975084203e-24,0.112459234535607,0.00331968314185426,0.448789418089459,1.91723394355046e-18,0.0155787615137732
COPS3,0.485776535290021,4.52888829915142e-25,0.00963818885323834,0.279355092604307,0.0798712926865667,0.372101364990813,5.78871703487766e-06,0.772404667749329
ZNF287,0.356047607892473,0.0681999091021158,8.05846150230422e-06,0.0927843792857902,0.928420407903608,4.42758026972156e-05,0.0114795981032293,0.333958789704501
KSR1,2.17409487370929e-12,1.33512822533355e-08,0.874679833858781,0.0158080542190961,1.37137720399941e-18,0.0208025036923837,0.00488032507685564,0.108865594311359
CIRH1A,0.0258810493213579,4.9274341000112e-09,0.00639305712859436,0.441212144106333,0.00633516413624936,0.00121395722660026,0.288489205076672,0.958418631577336
RANBP10,0.0365371639747423,0.000444096806481857,0.0340696900925677,0.612691384313987,0.00255649289055124,0.0904164729001128,0.135994169884319,0.373222033629429
CTRL,0.717600047658475,5.06788376980013e-08,0.0106139043737364,0.710674811760966,0.171329393962819,0.423329764075296,0.00266589768409971,0.0175783582239492
GFOD2,0.0109847782330427,0.000264339579303385,1.41455056966904e-05,0.0213659880619417,0.53480444660742,0.694474032431655,0.00114078127753346,0.373651011319105
NOB1,0.130993556723015,5.45964357420073e-16,6.50378797109384e-05,0.0710688804098485,0.368587194655367,0.0408973521732194,1.7009656206585e-08,0.0167668655577317
PRPSAP2,1.19961846575404e-06,6.39181429483561e-27,4.33522712876272e-08,0.59920666557229,0.000151823991129051,0.611315070646933,0.00168326006330773,0.00035355570915248
MYO19,0.792046455039116,3.85702328866421e-06,2.31622369342457e-06,0.0395314423996332,0.0659044466101256,0.00570194712596437,1.80872847000813e-05,0.708578601738627
DDX52,0.817775173008639,6.54759414607967e-07,0.000250782011137507,0.714954846882179,0.542909069175958,0.0850548496593061,0.000346111214755035,0.977943460069896
PCTP,4.03301104589419e-06,0.0910936839286954,8.39204711929664e-10,0.000813360905050758,0.000208138470376502,0.00193896293482892,0.167840732777781,4.17176912307192e-06
C17orf80,0.679986148261509,3.16966403430088e-05,3.3470658815023e-05,3.23978576701095e-05,0.416681514283369,0.971141582847413,0.00205431931931543,0.000672630754905172
TOB1,1.57661270420976e-126,3.17475151331604e-131,1.69180487185025e-33,0.218540368522934,2.99055012967561e-14,0.0210672467938967,4.57938567541891e-24,1.99984493334673e-86
VPS53,0.211274167453617,3.79062326261059e-30,2.12334657981962e-05,0.0739674283014495,0.00441249261958437,0.0902846226648918,0.0764308915055815,2.96763521853254e-05
SGSM2,0.110775011057544,2.26897209528494e-05,0.163936121074024,0.187777726950033,0.328756216292269,0.02129070013364,2.07510573998131e-05,1.42793245645042e-06
NPEPPS,0.83795631921302,1.11256836149439e-36,0.00128666679146554,0.868862630855581,0.0458347936346455,0.797415614039524,1.07324451866684e-05,3.07375909601412e-06
SKAP1,2.27628488206832e-119,1.68009191678416e-30,7.15055504154175e-312,1.15113292450152e-50,4.67330824168275e-87,0.0014643561282215,4.3041212810926e-150,0.348179443158415
SCRN2,0.00618710991011897,2.38152636796442e-32,8.43559089517509e-08,0.49186838646272,0.00321511517365413,0.0307105547849639,7.34806677502827e-07,0.455811456022446
SSH2,1.94334965176299e-54,9.94690124173548e-18,5.79268897377588e-12,0.000102249200955174,0.0717733859942091,0.00086472548186052,1.96992452617326e-38,0.116447058700042
ARSG,1.22436631657107e-13,1.18542395118666e-13,0.00143228651480647,0.0514737815833651,0.968605444825786,0.000273553534539903,0.0500264600562501,0.046932989275223
G6PC3,0.0105344609410785,2.91432005113823e-16,1.37667366594132e-11,1.21377460150809e-07,0.0040598724996568,0.0522085951041272,3.26812866694163e-07,0.0114326904059378
CLTC,0.52384121201986,1.00582981643185e-31,4.18281035851486e-05,0.190304487460492,0.919399831263831,0.154762049428608,0.0321627605062111,0.00608662965712343
BCAS3,7.58243454648333e-06,6.01303684709894e-07,1.74733973709616e-09,0.751088539066949,3.61769590932599e-19,0.746663415530303,0.00317481061735591,0.00749529915623484
PTRH2,0.163790274299045,4.2540572698643e-07,0.0040194637843589,0.0742180898254516,0.255946562559182,0.000368675957688966,0.00444258345239492,0.275759898657222
SS18,2.14693195734076e-06,3.62091120095741e-16,3.09609961273091e-13,0.281238597524316,0.00249149479788196,0.498976629871219,0.00937453078832796,0.000219422146704736
TAF4B,4.21515153766757e-14,2.02720951614701e-13,0.0322862649940557,0.571778984201116,3.6013401625091e-05,0.073159716798789,5.84042156904006e-09,0.146202868574298
AFG3L2,0.0429780171716773,1.06206650273612e-07,0.000542019184600786,0.0481811134634051,0.00446314842783095,0.730232071225175,0.0296483185353929,0.299783384930318
GNAL,0.966698875981117,0.00508127642950772,0.000539561561047294,0.743323696523541,0.574468075094779,0.278406942140552,0.000796750095637171,0.779543861191754
SLC39A6,0.738943019848123,6.34830278710471e-06,0.121246016188027,7.26686082642433e-06,0.0661396027237519,0.0174859799354753,0.099467613216605,0.35454082480349
RPRD1A,8.15365184510178e-11,1.57692219870899e-12,0.819271676898162,0.270068351462606,0.703573895273951,0.655847831579794,0.000312819486842777,0.000164840461985502
C18orf21,0.234875125337659,1.40902300750606e-07,0.310750547181009,0.86988285945425,0.16857367257972,0.00493485835854545,0.000365983316533343,0.641713356282529
GALNT1,2.18315996795181e-08,1.01535508149719e-09,0.000290518565029718,0.00331253392697942,0.00855060512730197,0.000405821703230687,2.97193609143148e-45,0.00919868879765129
ESCO1,0.655289243867637,6.39497349071103e-29,4.29335617956638e-08,2.25436413545247e-05,0.042871233772109,0.217369401902055,6.41825335292618e-07,0.131064790800836
OSBPL1A,0.36416940630474,0.072772278348269,5.88665813173266e-37,1.29275181980767e-05,0.0136184579281747,0.956774472349718,1.34175172661648e-24,1.79190598473464e-05
C18orf8,8.94504891796815e-15,0.0423223373992075,2.1260304116136e-05,1.06829116529224e-18,0.945928106759842,0.0058960427145026,0.00623416250482128,0.000251909738163135
PELP1,0.0311704021804319,0.000291115194832001,0.000170960539833685,0.174110823362601,0.927214799291482,0.791065663018889,0.00103578999160243,0.249302845928887
NPC1,5.39872742112999e-13,1.39795005899232e-20,0.420254159526034,8.14950582253419e-34,2.15700216077143e-15,3.45362486693417e-05,1.51180042754716e-05,1.09915720361706e-06
ARRB2,4.99923575675597e-67,1.86384152879145e-45,1.8457300021805e-153,2.08986650634058e-18,3.44520516321513e-17,0.0212811810045293,6.68071120902839e-06,2.20764631962946e-17
WRAP53,0.762293271698164,0.0468909712178049,3.26432295855506e-08,0.338380365754524,0.171665537027514,0.540233688647439,6.55199772258637e-11,0.661197473614425
MINK1,0.0028935799971084,6.70559439663691e-09,3.88327727142006e-05,1.27782953911069e-07,0.230326377537689,0.00112778661452898,0.501561540423684,0.259032109204171
SAT2,0.484994766598323,8.98578864468119e-56,2.32229865551565e-51,0.0660007423922215,6.29236721582704e-08,0.00251934059118452,6.57344479468556e-09,0.00124089887652572
ASGR1,3.03930355123707e-11,2.92819380528983e-12,1.58829294475441e-192,1.01075001293691e-06,4.71922097785569e-12,5.73125965108639e-05,1.96124085676907e-44,2.16647561864262e-15
PIK3R5,2.12486081094289e-44,3.34459953586375e-32,6.9187921207502e-43,0.000406144872638288,0.00302897298171296,0.432871724690054,2.02940555727374e-07,0.000110260837980452
TP53,6.36417474246149e-20,1.08530923767147e-24,3.03909034332157e-08,0.000390276997998065,0.0806024972574542,0.509216926492336,0.000720864816926216,4.13818592750175e-06
ARHGDIA,4.65809388434742e-22,5.87757729627054e-59,0.00225295864163483,0.0121887223205978,0.506687308246551,0.0113649144240265,1.22342303814186e-07,3.93544238182935e-12
TMC6,0.426865924934432,1.18092023810563e-52,2.15175997575427e-37,2.19872927404439e-26,1.19768533591148e-12,0.0129691203198045,1.2931098180368e-15,0.00254553455407231
SLC16A3,9.44173237899508e-08,1.80328795266746e-09,3.92156787206835e-160,0.102695667338511,0.0122167488469485,2.01783142418859e-05,4.58156028115883e-51,2.39742043475171e-07
TTYH2,7.09927283390773e-12,0.000705806276141975,2.49629563673338e-72,5.09431702880794e-45,2.60929382049372e-14,0.175543018016373,2.73216433650072e-49,0.152760865438388
RAB40B,0.00136393822895832,8.72583438753517e-20,7.0433462163293e-05,1.27033396268511e-18,0.0395811232601671,0.014162277690674,0.563155507064757,0.171163433055676
EIF4A3,0.206194728918453,6.13343273751598e-34,6.18091503216563e-08,5.95931973755823e-52,2.54803744669065e-05,0.00182364859152326,5.83445430469456e-25,5.50181748703736e-15
CSNK1D,2.21742778146393e-07,4.07982306989872e-28,4.25178180735877e-21,0.486940219045844,0.53151218273598,0.000619639291423321,4.76869875056577e-06,2.22891156107727e-12
ANAPC11,3.33879583335909e-05,1.76948847835891e-105,0.00664246145555554,1.31084887331443e-05,0.000136737524661929,0.0908938049794394,3.00688128585452e-05,9.26142627771307e-11
TBCD,2.85915401351089e-90,1.0082830050308e-17,7.7687215800047e-33,1.94972465403576e-13,0.000306149001810022,0.097268067825113,1.24793630702701e-54,7.471222806547e-49
FN3KRP,0.0287394733405385,2.65867543332657e-17,2.95295740947209e-14,1.47430561956639e-05,0.15193908080588,0.997540881044523,6.68779213578179e-05,0.893441517027553
